date,county,state,fips,cases,deaths
2020-08-11,Horry,South Carolina,45051,8678,160
2020-08-11,Jasper,South Carolina,45053,609,17
2020-08-11,Kershaw,South Carolina,45055,1409,27
2020-08-11,Lancaster,South Carolina,45057,1247,26
2020-08-11,Laurens,South Carolina,45059,1349,46
2020-08-11,Lee,South Carolina,45061,559,29
2020-08-11,Lexington,South Carolina,45063,5032,113
2020-08-11,Marion,South Carolina,45067,560,13
2020-08-11,Marlboro,South Carolina,45069,516,4
2020-08-11,McCormick,South Carolina,45065,127,2
2020-08-11,Newberry,South Carolina,45071,855,10
2020-08-11,Oconee,South Carolina,45073,844,11
2020-08-11,Orangeburg,South Carolina,45075,2450,68
2020-08-11,Pickens,South Carolina,45077,1876,27
2020-08-11,Richland,South Carolina,45079,8917,154
2020-08-11,Saluda,South Carolina,45081,465,8
2020-08-11,Spartanburg,South Carolina,45083,4172,102
2020-08-11,Sumter,South Carolina,45085,2557,52
2020-08-11,Union,South Carolina,45087,375,4
2020-08-11,Williamsburg,South Carolina,45089,1026,31
2020-08-11,York,South Carolina,45091,3637,29
2020-08-12,Abbeville,South Carolina,45001,354,9
2020-08-12,Aiken,South Carolina,45003,1991,42
2020-08-12,Allendale,South Carolina,45005,231,5
2020-08-12,Anderson,South Carolina,45007,2440,67
2020-08-12,Bamberg,South Carolina,45009,481,25
2020-08-12,Barnwell,South Carolina,45011,433,7
2020-08-12,Beaufort,South Carolina,45013,4214,58
2020-08-12,Berkeley,South Carolina,45015,4298,69
2020-08-12,Calhoun,South Carolina,45017,380,13
2020-08-12,Charleston,South Carolina,45019,12555,206
2020-08-12,Cherokee,South Carolina,45021,679,31
2020-08-12,Chester,South Carolina,45023,709,14
2020-08-12,Chesterfield,South Carolina,45025,791,21
2020-08-12,Clarendon,South Carolina,45027,867,54
2020-08-12,Colleton,South Carolina,45029,831,34
2020-08-12,Darlington,South Carolina,45031,1346,36
2020-08-12,Dillon,South Carolina,45033,657,25
2020-08-12,Dorchester,South Carolina,45035,3147,51
2020-08-12,Edgefield,South Carolina,45037,341,7
2020-08-12,Fairfield,South Carolina,45039,574,24
2020-08-12,Florence,South Carolina,45041,3551,119
2020-08-12,Georgetown,South Carolina,45043,1492,24
2020-08-12,Greenville,South Carolina,45045,11056,218
2020-08-12,Greenwood,South Carolina,45047,1455,20
2020-08-12,Hampton,South Carolina,45049,445,13
2020-08-12,Horry,South Carolina,45051,8706,162
2020-08-12,Jasper,South Carolina,45053,608,17
2020-08-12,Kershaw,South Carolina,45055,1418,27
2020-08-12,Lancaster,South Carolina,45057,1265,26
2020-08-12,Laurens,South Carolina,45059,1353,46
2020-08-12,Lee,South Carolina,45061,561,30
2020-08-12,Lexington,South Carolina,45063,5054,115
2020-08-12,Marion,South Carolina,45067,566,13
2020-08-12,Marlboro,South Carolina,45069,517,4
2020-08-12,McCormick,South Carolina,45065,127,2
2020-08-12,Newberry,South Carolina,45071,873,10
2020-08-12,Oconee,South Carolina,45073,847,11
2020-08-12,Orangeburg,South Carolina,45075,2462,70
2020-08-12,Pickens,South Carolina,45077,1882,27
2020-08-12,Richland,South Carolina,45079,9049,158
2020-08-12,Saluda,South Carolina,45081,468,9
2020-08-12,Spartanburg,South Carolina,45083,4222,108
2020-08-12,Sumter,South Carolina,45085,2586,53
2020-08-12,Union,South Carolina,45087,378,4
2020-08-12,Williamsburg,South Carolina,45089,1036,31
2020-08-12,York,South Carolina,45091,3678,29
2020-08-13,Abbeville,South Carolina,45001,355,8
2020-08-13,Aiken,South Carolina,45003,2017,42
2020-08-13,Allendale,South Carolina,45005,242,6
2020-08-13,Anderson,South Carolina,45007,2489,70
2020-08-13,Bamberg,South Carolina,45009,482,26
2020-08-13,Barnwell,South Carolina,45011,439,8
2020-08-13,Beaufort,South Carolina,45013,4256,60
2020-08-13,Berkeley,South Carolina,45015,4324,70
2020-08-13,Calhoun,South Carolina,45017,384,13
2020-08-13,Charleston,South Carolina,45019,12631,209
2020-08-13,Cherokee,South Carolina,45021,692,31
2020-08-13,Chester,South Carolina,45023,716,14
2020-08-13,Chesterfield,South Carolina,45025,803,22
2020-08-13,Clarendon,South Carolina,45027,874,55
2020-08-13,Colleton,South Carolina,45029,837,34
2020-08-13,Darlington,South Carolina,45031,1362,36
2020-08-13,Dillon,South Carolina,45033,661,25
2020-08-13,Dorchester,South Carolina,45035,3176,53
2020-08-13,Edgefield,South Carolina,45037,349,7
2020-08-13,Fairfield,South Carolina,45039,578,24
2020-08-13,Florence,South Carolina,45041,3614,123
2020-08-13,Georgetown,South Carolina,45043,1498,25
2020-08-13,Greenville,South Carolina,45045,11109,222
2020-08-13,Greenwood,South Carolina,45047,1489,20
2020-08-13,Hampton,South Carolina,45049,457,13
2020-08-13,Horry,South Carolina,45051,8743,167
2020-08-13,Jasper,South Carolina,45053,611,18
2020-08-13,Kershaw,South Carolina,45055,1425,27
2020-08-13,Lancaster,South Carolina,45057,1297,27
2020-08-13,Laurens,South Carolina,45059,1354,47
2020-08-13,Lee,South Carolina,45061,564,30
2020-08-13,Lexington,South Carolina,45063,5078,116
2020-08-13,Marion,South Carolina,45067,573,14
2020-08-13,Marlboro,South Carolina,45069,529,4
2020-08-13,McCormick,South Carolina,45065,131,2
2020-08-13,Newberry,South Carolina,45071,881,11
2020-08-13,Oconee,South Carolina,45073,854,12
2020-08-13,Orangeburg,South Carolina,45075,2494,70
2020-08-13,Pickens,South Carolina,45077,1897,27
2020-08-13,Richland,South Carolina,45079,9142,159
2020-08-13,Saluda,South Carolina,45081,469,9
2020-08-13,Spartanburg,South Carolina,45083,4299,111
2020-08-13,Sumter,South Carolina,45085,2604,53
2020-08-13,Union,South Carolina,45087,383,4
2020-08-13,Unknown,South Carolina,NA,0,2
2020-08-13,Williamsburg,South Carolina,45089,1042,31
2020-08-13,York,South Carolina,45091,3705,29
2020-08-14,Abbeville,South Carolina,45001,353,8
2020-08-14,Aiken,South Carolina,45003,2047,44
2020-08-14,Allendale,South Carolina,45005,243,6
2020-08-14,Anderson,South Carolina,45007,2537,71
2020-08-14,Bamberg,South Carolina,45009,484,27
2020-08-14,Barnwell,South Carolina,45011,444,8
2020-08-14,Beaufort,South Carolina,45013,4297,60
2020-08-14,Berkeley,South Carolina,45015,4384,70
2020-08-14,Calhoun,South Carolina,45017,385,14
2020-08-14,Charleston,South Carolina,45019,12726,210
2020-08-14,Cherokee,South Carolina,45021,710,31
2020-08-14,Chester,South Carolina,45023,730,14
2020-08-14,Chesterfield,South Carolina,45025,806,22
2020-08-14,Clarendon,South Carolina,45027,883,56
2020-08-14,Colleton,South Carolina,45029,840,34
2020-08-14,Darlington,South Carolina,45031,1386,37
2020-08-14,Dillon,South Carolina,45033,663,25
2020-08-14,Dorchester,South Carolina,45035,3203,53
2020-08-14,Edgefield,South Carolina,45037,353,7
2020-08-14,Fairfield,South Carolina,45039,578,24
2020-08-14,Florence,South Carolina,45041,3659,124
2020-08-14,Georgetown,South Carolina,45043,1504,25
2020-08-14,Greenville,South Carolina,45045,11186,222
2020-08-14,Greenwood,South Carolina,45047,1533,20
2020-08-14,Hampton,South Carolina,45049,464,13
2020-08-14,Horry,South Carolina,45051,8792,168
2020-08-14,Jasper,South Carolina,45053,615,18
2020-08-14,Kershaw,South Carolina,45055,1437,27
2020-08-14,Lancaster,South Carolina,45057,1322,27
2020-08-14,Laurens,South Carolina,45059,1369,48
2020-08-14,Lee,South Carolina,45061,572,30
2020-08-14,Lexington,South Carolina,45063,5132,118
2020-08-14,Marion,South Carolina,45067,577,14
2020-08-14,Marlboro,South Carolina,45069,536,4
2020-08-14,McCormick,South Carolina,45065,131,2
2020-08-14,Newberry,South Carolina,45071,887,11
2020-08-14,Oconee,South Carolina,45073,864,12
2020-08-14,Orangeburg,South Carolina,45075,2514,72
2020-08-14,Pickens,South Carolina,45077,1908,27
2020-08-14,Richland,South Carolina,45079,9224,163
2020-08-14,Saluda,South Carolina,45081,473,9
2020-08-14,Spartanburg,South Carolina,45083,4335,111
2020-08-14,Sumter,South Carolina,45085,2589,53
2020-08-14,Union,South Carolina,45087,386,4
2020-08-14,Williamsburg,South Carolina,45089,1052,31
2020-08-14,York,South Carolina,45091,3728,30
2020-08-15,Abbeville,South Carolina,45001,360,8
2020-08-15,Aiken,South Carolina,45003,2096,46
2020-08-15,Allendale,South Carolina,45005,244,6
2020-08-15,Anderson,South Carolina,45007,2591,76
2020-08-15,Bamberg,South Carolina,45009,485,27
2020-08-15,Barnwell,South Carolina,45011,453,9
2020-08-15,Beaufort,South Carolina,45013,4331,60
2020-08-15,Berkeley,South Carolina,45015,4422,73
2020-08-15,Calhoun,South Carolina,45017,392,14
2020-08-15,Charleston,South Carolina,45019,12821,213
2020-08-15,Cherokee,South Carolina,45021,717,31
2020-08-15,Chester,South Carolina,45023,736,14
2020-08-15,Chesterfield,South Carolina,45025,817,22
2020-08-15,Clarendon,South Carolina,45027,898,57
2020-08-15,Colleton,South Carolina,45029,847,36
2020-08-15,Darlington,South Carolina,45031,1425,38
2020-08-15,Dillon,South Carolina,45033,671,25
2020-08-15,Dorchester,South Carolina,45035,3242,58
2020-08-15,Edgefield,South Carolina,45037,359,7
2020-08-15,Fairfield,South Carolina,45039,583,24
2020-08-15,Florence,South Carolina,45041,3721,128
2020-08-15,Georgetown,South Carolina,45043,1521,25
2020-08-15,Greenville,South Carolina,45045,11238,227
2020-08-15,Greenwood,South Carolina,45047,1541,20
2020-08-15,Hampton,South Carolina,45049,468,13
2020-08-15,Horry,South Carolina,45051,8839,169
2020-08-15,Jasper,South Carolina,45053,625,19
2020-08-15,Kershaw,South Carolina,45055,1450,27
2020-08-15,Lancaster,South Carolina,45057,1353,27
2020-08-15,Laurens,South Carolina,45059,1373,49
2020-08-15,Lee,South Carolina,45061,581,30
2020-08-15,Lexington,South Carolina,45063,5179,120
2020-08-15,Marion,South Carolina,45067,579,14
2020-08-15,Marlboro,South Carolina,45069,542,4
2020-08-15,McCormick,South Carolina,45065,140,2
2020-08-15,Newberry,South Carolina,45071,890,12
2020-08-15,Oconee,South Carolina,45073,872,13
2020-08-15,Orangeburg,South Carolina,45075,2550,76
2020-08-15,Pickens,South Carolina,45077,1923,29
2020-08-15,Richland,South Carolina,45079,9315,165
2020-08-15,Saluda,South Carolina,45081,482,10
2020-08-15,Spartanburg,South Carolina,45083,4360,114
2020-08-15,Sumter,South Carolina,45085,2629,56
2020-08-15,Union,South Carolina,45087,399,4
2020-08-15,Williamsburg,South Carolina,45089,1070,31
2020-08-15,York,South Carolina,45091,3752,32
2020-08-16,Abbeville,South Carolina,45001,362,8
2020-08-16,Aiken,South Carolina,45003,2121,46
2020-08-16,Allendale,South Carolina,45005,250,6
2020-08-16,Anderson,South Carolina,45007,2599,76
2020-08-16,Bamberg,South Carolina,45009,490,27
2020-08-16,Barnwell,South Carolina,45011,459,9
2020-08-16,Beaufort,South Carolina,45013,4359,60
2020-08-16,Berkeley,South Carolina,45015,4449,73
2020-08-16,Calhoun,South Carolina,45017,396,14
2020-08-16,Charleston,South Carolina,45019,12879,214
2020-08-16,Cherokee,South Carolina,45021,717,31
2020-08-16,Chester,South Carolina,45023,744,14
2020-08-16,Chesterfield,South Carolina,45025,826,22
2020-08-16,Clarendon,South Carolina,45027,902,57
2020-08-16,Colleton,South Carolina,45029,850,36
2020-08-16,Darlington,South Carolina,45031,1445,38
2020-08-16,Dillon,South Carolina,45033,679,26
2020-08-16,Dorchester,South Carolina,45035,3271,58
2020-08-16,Edgefield,South Carolina,45037,366,7
2020-08-16,Fairfield,South Carolina,45039,585,24
2020-08-16,Florence,South Carolina,45041,3753,130
2020-08-16,Georgetown,South Carolina,45043,1535,25
2020-08-16,Greenville,South Carolina,45045,11252,227
2020-08-16,Greenwood,South Carolina,45047,1544,20
2020-08-16,Hampton,South Carolina,45049,473,13
2020-08-16,Horry,South Carolina,45051,8865,169
2020-08-16,Jasper,South Carolina,45053,632,19
2020-08-16,Kershaw,South Carolina,45055,1455,27
2020-08-16,Lancaster,South Carolina,45057,1375,27
2020-08-16,Laurens,South Carolina,45059,1377,49
2020-08-16,Lee,South Carolina,45061,586,30
2020-08-16,Lexington,South Carolina,45063,5216,120
2020-08-16,Marion,South Carolina,45067,586,14
2020-08-16,Marlboro,South Carolina,45069,552,5
2020-08-16,McCormick,South Carolina,45065,140,2
2020-08-16,Newberry,South Carolina,45071,892,12
2020-08-16,Oconee,South Carolina,45073,877,13
2020-08-16,Orangeburg,South Carolina,45075,2578,77
2020-08-16,Pickens,South Carolina,45077,1929,29
2020-08-16,Richland,South Carolina,45079,9365,168
2020-08-16,Saluda,South Carolina,45081,485,10
2020-08-16,Spartanburg,South Carolina,45083,4389,114
2020-08-16,Sumter,South Carolina,45085,2632,56
2020-08-16,Union,South Carolina,45087,400,4
2020-08-16,Williamsburg,South Carolina,45089,1086,31
2020-08-16,York,South Carolina,45091,3774,32
2020-08-17,Abbeville,South Carolina,45001,363,8
2020-08-17,Aiken,South Carolina,45003,2137,46
2020-08-17,Allendale,South Carolina,45005,253,6
2020-08-17,Anderson,South Carolina,45007,2605,76
2020-08-17,Bamberg,South Carolina,45009,490,27
2020-08-17,Barnwell,South Carolina,45011,460,9
2020-08-17,Beaufort,South Carolina,45013,4372,60
2020-08-17,Berkeley,South Carolina,45015,4462,74
2020-08-17,Calhoun,South Carolina,45017,392,14
2020-08-17,Charleston,South Carolina,45019,12911,214
2020-08-17,Cherokee,South Carolina,45021,718,31
2020-08-17,Chester,South Carolina,45023,753,14
2020-08-17,Chesterfield,South Carolina,45025,837,22
2020-08-17,Clarendon,South Carolina,45027,909,59
2020-08-17,Colleton,South Carolina,45029,850,36
2020-08-17,Darlington,South Carolina,45031,1459,38
2020-08-17,Dillon,South Carolina,45033,679,26
2020-08-17,Dorchester,South Carolina,45035,3282,58
2020-08-17,Edgefield,South Carolina,45037,368,7
2020-08-17,Fairfield,South Carolina,45039,587,24
2020-08-17,Florence,South Carolina,45041,3791,131
2020-08-17,Georgetown,South Carolina,45043,1543,26
2020-08-17,Greenville,South Carolina,45045,11277,229
2020-08-17,Greenwood,South Carolina,45047,1569,20
2020-08-17,Hampton,South Carolina,45049,480,15
2020-08-17,Horry,South Carolina,45051,8889,169
2020-08-17,Jasper,South Carolina,45053,635,19
2020-08-17,Kershaw,South Carolina,45055,1461,29
2020-08-17,Lancaster,South Carolina,45057,1392,27
2020-08-17,Laurens,South Carolina,45059,1379,49
2020-08-17,Lee,South Carolina,45061,588,30
2020-08-17,Lexington,South Carolina,45063,5235,121
2020-08-17,Marion,South Carolina,45067,590,14
2020-08-17,Marlboro,South Carolina,45069,554,5
2020-08-17,McCormick,South Carolina,45065,141,2
2020-08-17,Newberry,South Carolina,45071,895,13
2020-08-17,Oconee,South Carolina,45073,882,13
2020-08-17,Orangeburg,South Carolina,45075,2596,78
2020-08-17,Pickens,South Carolina,45077,1934,30
2020-08-17,Richland,South Carolina,45079,9404,170
2020-08-17,Saluda,South Carolina,45081,491,10
2020-08-17,Spartanburg,South Carolina,45083,4400,115
2020-08-17,Sumter,South Carolina,45085,2643,56
2020-08-17,Union,South Carolina,45087,403,4
2020-08-17,Williamsburg,South Carolina,45089,1087,32
2020-08-17,York,South Carolina,45091,3807,32
2020-08-18,Abbeville,South Carolina,45001,366,8
2020-08-18,Aiken,South Carolina,45003,2155,49
2020-08-18,Allendale,South Carolina,45005,255,6
2020-08-18,Anderson,South Carolina,45007,2667,81
2020-08-18,Bamberg,South Carolina,45009,493,27
2020-08-18,Barnwell,South Carolina,45011,469,9
2020-08-18,Beaufort,South Carolina,45013,4397,60
2020-08-18,Berkeley,South Carolina,45015,4489,76
2020-08-18,Calhoun,South Carolina,45017,396,15
2020-08-18,Charleston,South Carolina,45019,12956,217
2020-08-18,Cherokee,South Carolina,45021,728,31
2020-08-18,Chester,South Carolina,45023,758,15
2020-08-18,Chesterfield,South Carolina,45025,841,23
2020-08-18,Clarendon,South Carolina,45027,911,59
2020-08-18,Colleton,South Carolina,45029,852,36
2020-08-18,Darlington,South Carolina,45031,1463,41
2020-08-18,Dillon,South Carolina,45033,684,26
2020-08-18,Dorchester,South Carolina,45035,3300,59
2020-08-18,Edgefield,South Carolina,45037,371,7
2020-08-18,Fairfield,South Carolina,45039,589,25
2020-08-18,Florence,South Carolina,45041,3816,136
2020-08-18,Georgetown,South Carolina,45043,1556,27
2020-08-18,Greenville,South Carolina,45045,11327,235
2020-08-18,Greenwood,South Carolina,45047,1571,20
2020-08-18,Hampton,South Carolina,45049,482,15
2020-08-18,Horry,South Carolina,45051,8926,172
2020-08-18,Jasper,South Carolina,45053,641,19
2020-08-18,Kershaw,South Carolina,45055,1457,29
2020-08-18,Lancaster,South Carolina,45057,1405,27
2020-08-18,Laurens,South Carolina,45059,1386,51
2020-08-18,Lee,South Carolina,45061,588,30
2020-08-18,Lexington,South Carolina,45063,5277,121
2020-08-18,Marion,South Carolina,45067,592,14
2020-08-18,Marlboro,South Carolina,45069,590,5
2020-08-18,McCormick,South Carolina,45065,147,3
2020-08-18,Newberry,South Carolina,45071,901,13
2020-08-18,Oconee,South Carolina,45073,890,15
2020-08-18,Orangeburg,South Carolina,45075,2611,80
2020-08-18,Pickens,South Carolina,45077,1942,30
2020-08-18,Richland,South Carolina,45079,9468,178
2020-08-18,Saluda,South Carolina,45081,494,10
2020-08-18,Spartanburg,South Carolina,45083,4469,118
2020-08-18,Sumter,South Carolina,45085,2648,56
2020-08-18,Union,South Carolina,45087,407,4
2020-08-18,Williamsburg,South Carolina,45089,1093,33
2020-08-18,York,South Carolina,45091,3848,32
2020-08-19,Abbeville,South Carolina,45001,371,8
2020-08-19,Aiken,South Carolina,45003,2172,50
2020-08-19,Allendale,South Carolina,45005,254,6
2020-08-19,Anderson,South Carolina,45007,2735,81
2020-08-19,Bamberg,South Carolina,45009,495,27
2020-08-19,Barnwell,South Carolina,45011,472,9
2020-08-19,Beaufort,South Carolina,45013,4416,61
2020-08-19,Berkeley,South Carolina,45015,4520,75
2020-08-19,Calhoun,South Carolina,45017,399,15
2020-08-19,Charleston,South Carolina,45019,13062,217
2020-08-19,Cherokee,South Carolina,45021,735,31
2020-08-19,Chester,South Carolina,45023,765,15
2020-08-19,Chesterfield,South Carolina,45025,848,23
2020-08-19,Clarendon,South Carolina,45027,916,59
2020-08-19,Colleton,South Carolina,45029,852,36
2020-08-19,Darlington,South Carolina,45031,1473,41
2020-08-19,Dillon,South Carolina,45033,690,26
2020-08-19,Dorchester,South Carolina,45035,3325,60
2020-08-19,Edgefield,South Carolina,45037,372,8
2020-08-19,Fairfield,South Carolina,45039,592,25
2020-08-19,Florence,South Carolina,45041,3845,137
2020-08-19,Georgetown,South Carolina,45043,1565,30
2020-08-19,Greenville,South Carolina,45045,11350,237
2020-08-19,Greenwood,South Carolina,45047,1578,21
2020-08-19,Hampton,South Carolina,45049,481,15
2020-08-19,Horry,South Carolina,45051,8961,172
2020-08-19,Jasper,South Carolina,45053,644,19
2020-08-19,Kershaw,South Carolina,45055,1466,30
2020-08-19,Lancaster,South Carolina,45057,1418,27
2020-08-19,Laurens,South Carolina,45059,1394,51
2020-08-19,Lee,South Carolina,45061,592,30
2020-08-19,Lexington,South Carolina,45063,5310,121
2020-08-19,Marion,South Carolina,45067,594,14
2020-08-19,Marlboro,South Carolina,45069,606,5
2020-08-19,McCormick,South Carolina,45065,148,3
2020-08-19,Newberry,South Carolina,45071,901,13
2020-08-19,Oconee,South Carolina,45073,891,15
2020-08-19,Orangeburg,South Carolina,45075,2628,80
2020-08-19,Pickens,South Carolina,45077,1949,30
2020-08-19,Richland,South Carolina,45079,9564,178
2020-08-19,Saluda,South Carolina,45081,495,10
2020-08-19,Spartanburg,South Carolina,45083,4526,121
2020-08-19,Sumter,South Carolina,45085,2667,57
2020-08-19,Union,South Carolina,45087,409,5
2020-08-19,Williamsburg,South Carolina,45089,1100,34
2020-08-19,York,South Carolina,45091,3865,32
2020-08-20,Abbeville,South Carolina,45001,376,8
2020-08-20,Aiken,South Carolina,45003,2184,51
2020-08-20,Allendale,South Carolina,45005,260,6
2020-08-20,Anderson,South Carolina,45007,2761,83
2020-08-20,Bamberg,South Carolina,45009,499,27
2020-08-20,Barnwell,South Carolina,45011,480,10
2020-08-20,Beaufort,South Carolina,45013,4452,62
2020-08-20,Berkeley,South Carolina,45015,4552,75
2020-08-20,Calhoun,South Carolina,45017,399,16
2020-08-20,Charleston,South Carolina,45019,13111,217
2020-08-20,Cherokee,South Carolina,45021,747,31
2020-08-20,Chester,South Carolina,45023,778,15
2020-08-20,Chesterfield,South Carolina,45025,874,23
2020-08-20,Clarendon,South Carolina,45027,930,60
2020-08-20,Colleton,South Carolina,45029,859,36
2020-08-20,Darlington,South Carolina,45031,1498,42
2020-08-20,Dillon,South Carolina,45033,696,27
2020-08-20,Dorchester,South Carolina,45035,3353,62
2020-08-20,Edgefield,South Carolina,45037,373,8
2020-08-20,Fairfield,South Carolina,45039,597,25
2020-08-20,Florence,South Carolina,45041,3896,139
2020-08-20,Georgetown,South Carolina,45043,1596,31
2020-08-20,Greenville,South Carolina,45045,11388,240
2020-08-20,Greenwood,South Carolina,45047,1596,23
2020-08-20,Hampton,South Carolina,45049,493,16
2020-08-20,Horry,South Carolina,45051,9002,176
2020-08-20,Jasper,South Carolina,45053,645,19
2020-08-20,Kershaw,South Carolina,45055,1478,29
2020-08-20,Lancaster,South Carolina,45057,1450,27
2020-08-20,Laurens,South Carolina,45059,1394,51
2020-08-20,Lee,South Carolina,45061,595,30
2020-08-20,Lexington,South Carolina,45063,5347,127
2020-08-20,Marion,South Carolina,45067,609,16
2020-08-20,Marlboro,South Carolina,45069,615,5
2020-08-20,McCormick,South Carolina,45065,149,3
2020-08-20,Newberry,South Carolina,45071,904,13
2020-08-20,Oconee,South Carolina,45073,903,15
2020-08-20,Orangeburg,South Carolina,45075,2669,84
2020-08-20,Pickens,South Carolina,45077,1964,30
2020-08-20,Richland,South Carolina,45079,9681,179
2020-08-20,Saluda,South Carolina,45081,497,11
2020-08-20,Spartanburg,South Carolina,45083,4559,123
2020-08-20,Sumter,South Carolina,45085,2698,59
2020-08-20,Union,South Carolina,45087,413,5
2020-08-20,Williamsburg,South Carolina,45089,1108,34
2020-08-20,York,South Carolina,45091,3892,32
2020-08-21,Abbeville,South Carolina,45001,381,10
2020-08-21,Aiken,South Carolina,45003,2207,53
2020-08-21,Allendale,South Carolina,45005,266,6
2020-08-21,Anderson,South Carolina,45007,2805,86
2020-08-21,Bamberg,South Carolina,45009,504,27
2020-08-21,Barnwell,South Carolina,45011,491,11
2020-08-21,Beaufort,South Carolina,45013,4483,64
2020-08-21,Berkeley,South Carolina,45015,4564,75
2020-08-21,Calhoun,South Carolina,45017,398,16
2020-08-21,Charleston,South Carolina,45019,13156,221
2020-08-21,Cherokee,South Carolina,45021,755,31
2020-08-21,Chester,South Carolina,45023,786,16
2020-08-21,Chesterfield,South Carolina,45025,885,23
2020-08-21,Clarendon,South Carolina,45027,939,61
2020-08-21,Colleton,South Carolina,45029,863,36
2020-08-21,Darlington,South Carolina,45031,1516,43
2020-08-21,Dillon,South Carolina,45033,704,28
2020-08-21,Dorchester,South Carolina,45035,3379,67
2020-08-21,Edgefield,South Carolina,45037,390,8
2020-08-21,Fairfield,South Carolina,45039,600,26
2020-08-21,Florence,South Carolina,45041,3941,141
2020-08-21,Georgetown,South Carolina,45043,1630,33
2020-08-21,Greenville,South Carolina,45045,11482,243
2020-08-21,Greenwood,South Carolina,45047,1638,25
2020-08-21,Hampton,South Carolina,45049,500,17
2020-08-21,Horry,South Carolina,45051,9045,177
2020-08-21,Jasper,South Carolina,45053,652,18
2020-08-21,Kershaw,South Carolina,45055,1484,29
2020-08-21,Lancaster,South Carolina,45057,1477,28
2020-08-21,Laurens,South Carolina,45059,1406,52
2020-08-21,Lee,South Carolina,45061,603,30
2020-08-21,Lexington,South Carolina,45063,5405,130
2020-08-21,Marion,South Carolina,45067,625,17
2020-08-21,Marlboro,South Carolina,45069,623,5
2020-08-21,McCormick,South Carolina,45065,150,3
2020-08-21,Newberry,South Carolina,45071,909,13
2020-08-21,Oconee,South Carolina,45073,924,15
2020-08-21,Orangeburg,South Carolina,45075,2702,90
2020-08-21,Pickens,South Carolina,45077,1993,30
2020-08-21,Richland,South Carolina,45079,9777,183
2020-08-21,Saluda,South Carolina,45081,501,11
2020-08-21,Spartanburg,South Carolina,45083,4651,126
2020-08-21,Sumter,South Carolina,45085,2709,59
2020-08-21,Union,South Carolina,45087,417,5
2020-08-21,Williamsburg,South Carolina,45089,1127,34
2020-08-21,York,South Carolina,45091,3935,37
2020-08-22,Abbeville,South Carolina,45001,385,10
2020-08-22,Aiken,South Carolina,45003,2224,56
2020-08-22,Allendale,South Carolina,45005,270,6
2020-08-22,Anderson,South Carolina,45007,2852,90
2020-08-22,Bamberg,South Carolina,45009,513,27
2020-08-22,Barnwell,South Carolina,45011,497,11
2020-08-22,Beaufort,South Carolina,45013,4526,64
2020-08-22,Berkeley,South Carolina,45015,4589,76
2020-08-22,Calhoun,South Carolina,45017,402,16
2020-08-22,Charleston,South Carolina,45019,13257,226
2020-08-22,Cherokee,South Carolina,45021,761,32
2020-08-22,Chester,South Carolina,45023,800,16
2020-08-22,Chesterfield,South Carolina,45025,897,23
2020-08-22,Clarendon,South Carolina,45027,941,61
2020-08-22,Colleton,South Carolina,45029,863,36
2020-08-22,Darlington,South Carolina,45031,1535,43
2020-08-22,Dillon,South Carolina,45033,708,28
2020-08-22,Dorchester,South Carolina,45035,3428,68
2020-08-22,Edgefield,South Carolina,45037,430,8
2020-08-22,Fairfield,South Carolina,45039,612,26
2020-08-22,Florence,South Carolina,45041,3968,142
2020-08-22,Georgetown,South Carolina,45043,1654,35
2020-08-22,Greenville,South Carolina,45045,11523,243
2020-08-22,Greenwood,South Carolina,45047,1644,28
2020-08-22,Hampton,South Carolina,45049,507,17
2020-08-22,Horry,South Carolina,45051,9080,177
2020-08-22,Jasper,South Carolina,45053,657,18
2020-08-22,Kershaw,South Carolina,45055,1504,29
2020-08-22,Lancaster,South Carolina,45057,1517,30
2020-08-22,Laurens,South Carolina,45059,1413,53
2020-08-22,Lee,South Carolina,45061,604,30
2020-08-22,Lexington,South Carolina,45063,5433,131
2020-08-22,Marion,South Carolina,45067,632,17
2020-08-22,Marlboro,South Carolina,45069,630,5
2020-08-22,McCormick,South Carolina,45065,151,3
2020-08-22,Newberry,South Carolina,45071,916,13
2020-08-22,Oconee,South Carolina,45073,933,15
2020-08-22,Orangeburg,South Carolina,45075,2720,94
2020-08-22,Pickens,South Carolina,45077,2009,30
2020-08-22,Richland,South Carolina,45079,9865,185
2020-08-22,Saluda,South Carolina,45081,510,11
2020-08-22,Spartanburg,South Carolina,45083,4685,127
2020-08-22,Sumter,South Carolina,45085,2717,59
2020-08-22,Union,South Carolina,45087,424,5
2020-08-22,Williamsburg,South Carolina,45089,1137,34
2020-08-22,York,South Carolina,45091,3972,39
2020-08-23,Abbeville,South Carolina,45001,390,10
2020-08-23,Aiken,South Carolina,45003,2237,56
2020-08-23,Allendale,South Carolina,45005,272,6
2020-08-23,Anderson,South Carolina,45007,2879,92
2020-08-23,Bamberg,South Carolina,45009,516,27
2020-08-23,Barnwell,South Carolina,45011,501,11
2020-08-23,Beaufort,South Carolina,45013,4559,64
2020-08-23,Berkeley,South Carolina,45015,4600,76
2020-08-23,Calhoun,South Carolina,45017,409,16
2020-08-23,Charleston,South Carolina,45019,13320,226
2020-08-23,Cherokee,South Carolina,45021,760,31
2020-08-23,Chester,South Carolina,45023,806,17
2020-08-23,Chesterfield,South Carolina,45025,907,23
2020-08-23,Clarendon,South Carolina,45027,943,61
